Id,Sales
1,4158.44384286
857,4363.57470704
1713,4816.36020619
2569,4944.7524846
3425,6838.26172747
4281,4263.14205686
5137,3849.1701943
5993,3571.26791533
6849,3706.76782644
7705,3647.82961204
8561,4121.46988864
9417,5376.20848981
10273,4557.38905695
11129,4777.68820273
11985,4839.80155586
12841,5019.22831703
13697,5159.63936067
14553,6617.8541074
15409,6163.31805252
16265,4189.03649129
17121,4000.59618865
17977,3762.7972318
18833,3741.55628272
19689,3412.92011295
20545,4107.06910111
21401,5765.10836077
22257,3877.86247708
23113,4194.19558575
23969,4384.84324586
24825,4590.84386993
25681,5016.1462738
26537,5638.51156639
27393,6668.88990228
28249,4536.07655318
29105,4060.65889386
29961,3751.2484247
30817,3676.48176737
31673,3641.67907426
32529,4151.92720711
33385,5929.43242656
34241,4226.75498698
35097,4432.00120731
35953,4552.0119258
36809,4645.85634071
37665,5035.48832603
38521,5643.12827846
39377,6800.60897102
40233,5266.10797467
2,7637.51590697
858,8130.53426344
1714,9265.40821044
2570,10282.1355061
3426,4145.93955346
4282,3992.50284097
5138,5802.04018351
5994,5893.956039
6850,6143.58812705
7706,6041.42032095
8562,6130.13516567
9418,3766.23324185
10274,4072.80113329
11130,7856.93525784
11986,8131.64211216
12842,8978.24912744
13698,10004.155056
14554,13615.4882172
15410,4327.49654298
16266,4565.92628905
17122,6785.46430104
17978,5878.37168697
18834,5962.26726204
19690,5662.10028715
20546,6166.88866126
21402,4279.12704432
22258,3805.25717325
23114,7347.49319794
23970,7903.06524629
24826,8105.55719812
25682,9030.10701256
26538,10118.8980998
27394,4265.46959483
28250,4426.2615064
29106,5997.47226362
29962,5912.43434428
30818,5937.12648019
31674,5906.90769991
32530,6283.08875512
33386,4536.56908817
34242,4275.68393896
35098,7507.52590634
35954,7776.11568296
36810,8147.41409009
37666,8925.79904127
38522,10226.1536835
39378,5119.27918334
40234,5227.63401783
3,9222.42227884
859,9521.3926762
1715,10836.1547023
2571,12598.7864512
3427,4303.46459617
4283,6447.23208431
5139,8846.92369006
5995,8671.7814219
6851,8555.82890947
7707,8885.05449478
8563,9909.72306737
9419,4733.25608468
10275,6554.48851385
11131,10003.788667
11987,10208.5057767
12843,11060.8491226
13699,11910.8116559
14555,15721.4137056
15411,5572.47800741
16267,7351.35988444
17123,9567.05618889
17979,8302.8928773
18835,8445.4025262
19691,7918.76918379
20547,8980.69619942
21403,5211.91084876
22259,6454.83462922
23115,10476.0291938
23971,10339.8589105
24827,10452.2571164
25683,11564.6493373
26539,14187.6952335
27395,5276.37042385
28251,7340.38477337
29107,10070.2121676
29963,9525.71215044
30819,9177.22948855
31675,9774.02569694
32531,10473.2579669
33387,5617.81383242
34243,6967.68814237
35099,10646.1805905
35955,10467.1876821
36811,10911.4473785
37667,11223.8805146
38523,14398.7788622
39379,6998.04828904
40235,8689.38486134
4,7037.955736
860,6928.21974044
1716,7799.63272588
2572,9367.44866697
3428,3904.41674405
4284,3594.64983186
5140,5131.11032986
5996,5452.54839418
6852,5241.14838354
7708,5248.49381694
8564,5836.86839462
9420,3674.60722774
10276,3529.54306647
11132,6496.07965942
11988,7347.37418493
12844,7607.31283607
13700,8601.32737914
14556,10597.908218
15412,3985.01064633
16268,3920.7855308
17124,5300.25335729
17980,5202.8951639
18836,5089.21791991
19692,4678.80053594
20548,5419.37582779
21404,3723.84271743
22260,3356.11707182
23116,6146.617203
23972,7071.55465872
24828,6795.63571008
25684,7727.04205294
26540,9360.56364718
27396,3797.65114997
28252,3863.20790263
29108,5155.97946329
29964,5560.58683463
30820,5121.59702555
31676,5313.31698962
32532,5812.30422678
33388,3901.31383015
34244,3544.18121216
35100,6380.94234171
35956,7219.29050844
36812,6898.77357128
37668,7602.85539637
38524,9418.28665187
39380,4709.05060246
40236,4374.3678289
5,7168.53579362
861,7467.95986825
1717,8266.27731474
2573,10549.0427838
3429,4749.91921663
4285,5753.49985919
5141,6127.92541349
5997,6110.95656216
6853,6207.72327475
7709,6310.94013511
8565,7624.5681213
9421,4926.7084459
10277,5911.08114783
11133,7934.04570346
11989,7955.64722626
12845,8761.21434898
13701,9420.38662727
14557,12929.7362144
15413,4976.08210176
16269,6500.63686011
17125,7387.06393638
17981,6478.27609889
18837,6600.85627047
19693,6156.98910464
20549,7461.80646547
21405,5341.94577632
22261,5699.7101607
23117,7705.06954355
23973,8008.38786789
24829,8242.98618548
25685,8874.80829403
26541,11888.3638173
27397,5546.28824047
28253,6351.16151341
29109,6493.78558582
29965,6340.25954729
30821,6336.46904703
31677,6204.40574337
32533,7194.92073331
33389,5603.07066188
34245,5838.57883293
35101,7296.69370396
35957,7243.86768155
36813,7589.61724579
37669,8255.05223209
38525,10998.059696
39381,6573.70693242
40237,6886.45608697
6,5660.98923664
862,5835.57542245
1718,6604.18954004
2574,7664.26627208
3430,4767.31880355
4286,4622.61887143
5142,5257.95595854
5998,5150.71456145
6854,5136.95227642
