Id,Sales
1,4176.95456349135
857,4380.35907550966
1713,4586.29729167847
2569,4998.03979320277
3425,6226.22648942778
4281,4079.5885366792
5137,3686.33226912608
5993,3573.86994738876
6849,3686.61000886058
7705,3645.09162684301
8561,4030.02241142048
9417,5251.48041138855
10273,4369.80290263097
11129,4485.43387762136
11985,4625.84886176147
12841,5155.03265609271
13697,5157.52578345161
14553,5783.54108032608
15409,6366.11347318805
16265,4077.20818492029
17121,3934.70403441116
17977,3596.83360497147
18833,3458.64524025407
19689,3303.41122017017
20545,3715.68036240404
21401,5478.45756839681
22257,3729.29475360898
23113,4101.00393722638
23969,4396.35856165056
24825,4501.54668714411
25681,4921.48159182251
26537,5540.7949752937
27393,6335.89620389422
28249,4176.90277890661
29105,3910.19851956392
29961,3708.35598809754
30817,3624.73625072373
31673,3563.22464588827
32529,4083.19282241876
33385,6008.29597599934
34241,3987.96677016669
35097,4314.99028232991
35953,4434.75001332852
36809,4715.4393684906
37665,4907.42124312516
38521,5722.31322370471
39377,6983.59779105314
40233,5005.36650549033
2,7292.00156272271
858,7762.82827075495
1714,9062.8477362094
2570,9897.68597404882
3426,4156.33547923438
4282,3958.60046019731
5138,5618.26830621412
5994,5718.40173216583
6850,5849.19373084954
7706,5956.16311427215
8562,6029.93679586438
9418,3737.1843636925
10274,4113.09897442882
11130,7612.42022417548
11986,8148.4266716982
12842,8696.6005487707
13698,9661.97255048018
14554,11631.4790778513
15410,4193.53465245413
16266,4298.39728253033
17122,6207.92940014723
17978,5779.70348633055
18834,5675.00473912031
19690,5456.98979735831
20546,5551.4950560571
21402,4278.18634986893
22258,3781.01354072383
23114,7241.54345757635
23970,7585.14343727721
24826,7980.41881433018
25682,8959.68870683513
26538,10076.4928589364
27394,4549.4261714403
28250,3921.79065816681
29106,5870.547013698
29962,5856.80179629113
30818,5752.59881610087
31674,5737.7233053457
32530,6002.91795422182
33386,4547.92090171947
34242,4174.2387309594
35098,7475.24911548204
35954,7736.08961315079
36810,8113.19963391283
37666,8674.88156875442
38522,10134.3356196562
39378,5238.42026290679
40234,4902.37403235157
3,8926.95437974528
859,9216.16052208039
1715,10635.9572947061
2571,12321.252883538
3427,3705.28752086278
4283,6290.66203573356
5139,8149.85665108152
5995,8171.07152971844
6851,8001.42917959484
7707,8490.08202236736
8563,8979.68832828923
9419,3534.96272147053
10275,6517.64089321614
11131,9904.73954538624
11987,10263.7947479723
12843,10921.0127427298
13699,12354.1981454107
14555,13821.3013509163
15411,3968.04975913287
16267,7244.73476675726
17123,9465.1585281691
17979,8814.22256914317
18835,8361.76422201489
19691,8309.2667755769
20547,8870.02872270552
21403,3857.72058589243
22259,6504.61337763978
23115,10370.6680364051
23971,10400.6788020181
24827,10543.6308594095
25683,11823.2934217365
26539,14212.8160877842
27395,3944.76963694409
28251,6348.11357861811
29107,9496.62355363114
29963,9282.69660414974
30819,8787.750200779
31675,9342.03901818949
32531,10044.7349278612
33387,4069.9823041371
34243,7076.59346755754
35099,10688.6802352946
35955,10720.2144435144
36811,10715.8498579573
37667,11861.5681514649
38523,14882.308966343
39379,4444.97556101552
40235,7911.16666648236
4,6593.95939427737
860,6692.76767106367
1716,7496.93827939961
2572,8826.67208150498
3428,4048.11501895031
4284,3427.12490616165
5140,4926.35114906966
5996,5148.21345390206
6852,5045.82214496737
7708,5113.14060298248
8564,5671.79626743225
9420,3613.13993192334
10276,3468.54805671998
11132,6405.19791752801
11988,7166.38376764021
12844,7644.46677511426
13700,8316.26690974773
14556,9409.47490663538
15412,4575.26228406013
16268,3816.16353613523
17124,5057.69302983181
17980,5051.36869699601
18836,4828.30792921308
19692,4590.2616976572
20548,5057.4904514273
21404,4067.52221649972
22260,3313.24239955385
23116,6133.78532610327
23972,6719.69294082142
24828,6605.71046292327
25684,7214.12314051839
26540,8910.24969712555
27396,4337.47593655826
28252,3490.72178744459
29108,5028.49961971355
29964,5228.94192496949
30820,4897.0097614396
31676,4952.68857250159
32532,5540.2243203851
33388,4187.87950717322
34244,3431.48767431023
35100,6208.56883010161
35956,6709.91443795501
36812,6646.98851515215
37668,7192.51133647828
38524,8836.57693278116
39380,4811.33292840732
40236,4095.36030810468
5,7042.94339753621
861,7411.51859712851
1717,8286.87904781306
2573,10230.7635004045
3429,3691.72556472158
4285,5805.20829058832
5141,6168.41309055084
5997,5999.79873327483
6853,6209.58731748478
7709,6368.51812199356
8565,7042.77548268216
9421,3539.08473313739
10277,6050.20713707105
11133,7611.28778434997
11989,7922.09134943967
12845,8599.36520867288
13701,9350.09646439732
14557,10646.8770218958
15413,3830.82556611691
16269,6377.7930183135
17125,6946.44051800578
17981,6240.92202740504
18837,6227.76456757727
19693,6172.3910489007
20549,6839.43077745223
21405,3778.09392557756
22261,5689.9021385996
23117,7532.52040360571
23973,7626.02992415862
24829,7841.68532417483
25685,8511.81724571122
26541,10855.7911012047
27397,4131.39906681738
28253,5880.15645161697
29109,6496.30628784329
29965,6297.02444844229
30821,6254.81708680163
31677,6057.72424819994
32533,6812.49998545156
33389,4071.54682411386
34245,5974.45880768128
35101,7284.87699600892
35957,7296.89200070285
36813,7398.61628504793
37669,8099.71691070739
38525,10655.9684208567
39381,4429.60170782544
40237,6645.09340575263
6,5480.17152633298
862,5726.11271184796
1718,6431.91084141858
2574,7458.33701188159
3430,5433.67811865823
4286,4251.1645518314
5142,4814.34848115657
5998,4746.29029304972
6854,4798.37886557056
7710,4848.10227022993
8566,5471.94628452456
9422,4764.97580841741
10278,4317.55886606138
11134,5744.91243553647
11990,6023.48233362768
12846,6061.39959578012
13702,6555.004528895
14558,7565.2983141346
15414,5535.25999040094
16270,4442.87772199699
17126,5020.44954466661
17982,4731.02466507373
18838,4672.96880803343
19694,4511.55191562948
20550,5025.94903369552
21406,5440.06604441077
22262,4198.08828803655
23118,5386.4180959957
23974,5535.91988414383
24830,5597.60843851662
25686,6195.91091239457
26542,7516.23850289693
27398,5991.22208829864
28254,4550.23757524705
29110,5063.75001067989
29966,4864.04718052534
30822,4731.34952991031
31678,4770.25458714126
32534,5411.92129058409
33390,5803.66387448736
34246,4506.24998784084
35102,5545.1137786011
35958,5607.51974077403
36814,5678.37748316386
37670,6203.4256537419
38526,7455.48531458925
39382,6339.26270443682
40238,5076.97986774615
7,7272.09805381372
863,7840.76553321392
1719,8258.95753326545
2575,9601.28457043747
3431,3599.10855189523
4287,5419.82887504029
5143,6323.77471178003
5999,6449.1888029438
6855,6756.32671787991
7711,6699.59427861727
8567,6901.7361615965
9423,3367.64330303782
10279,5538.49158056181
11135,7558.67799793067
11991,8065.46959996804
12847,8715.24821826675
13703,9106.61755407883
14559,11779.2768005639
15415,3962.64200258418
16271,6366.64776111185
17127,7045.98670829226
17983,6742.9314337073
18839,6741.90262251726
19695,6305.62391429317
20551,6719.0136849062
21407,4287.64606466646
22263,5481.06006916019
23119,7465.5244255199
23975,7872.03146689037
24831,8241.12112286532
25687,8317.29800498362
26543,10194.5421715899
27399,4314.61171016023
28255,5465.97962783846
29111,6713.39003446191
29967,6721.72471027015
30823,6674.89443049902
31679,6532.15205149359
32535,7099.62390602884
33391,4209.32943089881
34247,5552.08275648894
35103,7509.28155417178
35959,7666.3471529337
36815,8043.75407922552
37671,8198.0000718941
38527,10295.2633897699
39383,4565.1941317368
40239,6066.23989048028
8,7685.77565032842
864,8094.79018379034
1720,9072.3081180534
2576,10582.2732075184
3432,4573.4736766077
4288,6077.82136628663
5144,6232.7079921005
6000,6136.47089563559
6856,6223.41261192459
7712,6228.44167992335
8568,6551.29853261608
9424,4240.86310122009
10280,6127.15542733615
11136,7971.62566936242
11992,8153.40159472076
12848,8594.88043496369
13704,9618.32159899361
14560,12062.2143343424
15416,4686.55854342569
16272,6846.76609879084
17128,6669.60664982439
17984,6171.89660683712
18840,6301.87259937066
19696,5876.83199351276
20552,6363.04825590817
21408,5172.21885647629
22264,6174.39865505035
23120,7943.09965483098
23976,8142.76362140651
24832,8355.40307181852
25688,8860.83842516688
26544,11025.1256026501
27400,5150.60504235989
28256,6183.3790484147
29112,6566.38558407366
29968,6389.51836526568
30824,6138.56048483108
31680,6047.70927438312
32536,6700.77639062793
33392,5038.41699479998
34248,6198.77738259602
35104,7762.05837510129
35960,7903.20349858472
36816,8208.45187359182
37672,8813.07944119152
38528,10876.4232851587
39384,5245.64909605318
40240,6708.74990772316
9,5295.4552261885
865,5761.71845883279
1721,6257.31694570068
2577,7422.65225865746
3433,5340.53673021064
4289,4091.9872250528
5145,3642.25265285576
6001,3668.98525135801
6857,3626.19877965643
7713,3597.42021834096
8569,3866.31695667578
9425,4601.15297056469
10281,4135.25813703007
11137,5888.6864189397
11993,5995.80049015909
12849,6411.87795915818
13705,6458.27322353199
14561,7407.72395893411
15417,5428.64876520625
16273,4692.43508266173
17129,3951.45665559751
17985,3611.63444907861
18841,3468.77961501277
19697,3355.43877739286
20553,3675.93387272392
21409,5119.84987340678
22265,4103.03034717325
23121,5596.82910164537
23977,5624.47093147842
24833,5985.39697381954
25689,6108.25814518882
26545,7583.85593790554
27401,5518.05139868838
28257,4387.57526740177
29113,4127.73254620915
29969,3942.62586514048
30825,3642.23181177853
31681,3587.88163048646
32537,4002.42996256845
33393,5255.13266006704
34249,4243.68703376076
35105,5832.93353251367
35961,5683.30756584059
36817,6134.97876743093
37673,6206.92302344808
38529,7692.44859687051
39385,5972.44786235414
40241,4671.81471957377
10,5584.84846320164
866,5751.38651448961
1722,6512.78823366756
2578,7646.79274469071
3434,3625.83914337666
4290,3220.94157537192
5146,4449.91680921564
6002,4459.28842343067
6858,4543.26076290574
7714,4600.87653478003
8570,4902.73871683514
9426,3222.10597117802
10282,3246.57525303713
11138,5786.3492096567
11994,6037.42872200307
12850,6271.75688999311
13706,6939.68005048589
14562,8600.03771645446
15418,3701.96738996626
16274,3479.28875123707
17130,5089.67149880167
17986,4671.00390901444
18842,4596.7539094107
19698,4331.41600693986
20554,4717.89536626701
21410,3817.22274185453
22266,3072.56179810879
23122,5666.03855742817
23978,5772.56440567158
24834,5878.26694210618
25690,6447.61448614387
26546,7778.9914752559
27402,3965.28823469325
28258,3226.96471759237
29114,4596.73637421958
29970,4547.51321986959
30826,4494.04875795414
31682,4376.07512242934
32538,4834.901657647
33394,3923.66864340305
34250,3218.3807716942
35106,5554.11636226188
35962,5662.65694123081
36818,5713.86077654176
37674,6245.54233909736
38530,7625.60084404659
39386,4406.80657292105
40242,3695.87175972219
11,6816.77629136351
867,6993.45499627491
1723,7536.85334281024
2579,9107.75532704155
3435,4661.46296872258
4291,5526.85191936531
5147,6000.21072090394
6003,5592.95004609072
6859,5558.91735328204
7715,5618.45048110595
8571,5942.73315044555
9427,4198.93313453036
10283,5469.39505513436
11139,7287.30899190069
11995,7459.4466950395
12851,7780.89087494742
13707,8246.57731407012
14563,11434.6931790926
15419,5075.76956570494
16275,6370.83861865813
17131,6298.90439119205
17987,5400.66608842274
18843,5251.39026452644
19699,4920.46790226486
20555,5544.949845814
21411,4644.58285726778
22267,5451.48654009041
23123,7391.95149126922
23979,7203.61827249705
24835,7344.01580786568
25691,7559.90354517603
26547,9727.30119133147
27403,4856.663314768
28259,5717.19118490072
29115,6287.3093527427
29971,5708.38699203369
30827,5299.95681289218
31683,5301.56942220372
32539,5955.27138338539
33395,4824.02291819404
34251,5594.32101426476
35107,7299.94061739528
35963,7093.3975672047
36819,7213.26320128147
37675,7331.16808355148
38531,9586.50820744113
39387,5212.32773227391
40243,6238.90469093125
12,7958.53001286752
868,8483.05693130553
1724,9201.26606108024
2580,10842.940424952
3436,3895.34042923545
4292,5225.50721198912
5148,6522.3416618703
6004,6746.47560366092
6860,6807.47323546188
7716,6842.7842102806
8572,7510.94318486199
9428,3710.81117581107
10284,5322.66434105262
11140,7741.04902324967
11996,8122.44329176818
12852,8909.97778203342
13708,9353.6639235345
14564,10489.9325800319
15420,4102.63124520936
16276,5577.92878901059
17132,7009.7474722641
17988,6665.60701167629
18844,6624.59870695266
19700,6306.28543526408
20556,6906.83910375019
21412,4125.78836702913
22268,5141.96717402799
23124,7607.28929698288
23980,7936.3909242211
24836,8202.98179240184
25692,8611.0595691837
26548,10746.2855860415
27404,4353.82116826733
28260,5240.3439785877
29116,6987.97483330563
29972,6845.21876202259
30828,6679.46018056532
31684,6774.67643663226
32540,7519.99549640606
33396,4373.21314030589
34252,5363.37208758993
35108,7840.80292098661
35964,8038.03345764135
36820,8244.14752646348
37676,8622.43268368155
38532,10877.481338304
39388,4597.91576484641
40244,5968.77522029222
13,6921.59627281783
869,7240.36952015988
1725,8045.8178756657
2581,9434.81444518239
3437,2939.64224964887
4293,4281.66800277733
5149,5845.52998438312
6005,5749.94415363553
6861,5818.57161427861
7717,5999.17508360859
8573,6276.31623108879
9429,2731.55927941464
10285,4273.13829484935
11141,7200.1017393609
11997,7302.58656784125
12853,7154.71329765672
13709,7331.58758835613
14565,11197.5926918682
15421,3128.09011962682
16277,4823.47088417122
17133,6908.53213810887
17989,6145.23202713962
18845,6059.75234833082
19701,5829.78032349724
20557,6385.98510119057
21413,3111.96003627952
22269,4121.16380250791
23125,7426.02252894665
23981,7520.69117635974
24837,7707.23768160547
25693,8244.62713655095
26549,10144.943514163
27405,3208.40267278604
28261,4210.58208801404
29117,6075.92048962331
29973,5880.61630544043
30829,5747.84432828209
31685,5613.1323349235
32541,6225.88210699941
33397,3129.75816138356
34253,4274.99698207128
35109,7033.21765799812
35965,7058.4625548497
36821,7210.53271397776
37677,7642.09049641325
38533,9694.84996494359
39389,3387.38182278078
40245,4773.59491976953
14,8063.10086385967
870,8233.59530821614
1726,8920.67369576242
2582,10769.1434226678
3438,5727.91507483281
4294,5202.27144794855
5150,6302.44356896904
6006,7109.19739496059
6862,6852.27928700103
7718,6861.06120350548
8574,7549.82392024257
9430,4805.75661368497
10286,5096.21874867322
11142,7373.68061926247
11998,8617.39346233444
12854,8841.22154926078
13710,9352.95924250545
14566,11654.5413301697
15422,6423.12077161912
16278,5627.60432943074
17134,6488.93799072748
17990,7103.82977402387
18846,6681.53713306527
19702,6416.07411413808
20558,7092.36262967691
21414,5843.05532741935
22270,5064.06391635055
23126,7534.62548407501
23982,8517.26583234464
24838,8425.23290046891
25694,8835.22025508605
26550,10660.9389559054
27406,6211.35822521684
28262,5308.1665090488
29118,6733.78695237252
29974,7827.36230136486
30830,6990.33437682627
31686,7131.84421967768
32542,7794.44496197927
33398,6135.4468470211
34254,5388.28824802561
35110,7611.52006596388
35966,8636.43134533099
36822,8499.36599677263
37678,8924.85181583483
38534,10819.0179457082
39390,7168.56427167104
40246,6303.56762868799
15,5739.77564206684
871,5988.66862004001
1727,6982.14604499692
2583,8190.12309069494
3439,6292.70811021073
4295,5095.99518746211
5151,4425.12188903562
6007,3857.794166775
6863,3897.09425018242
7719,4065.73822576207
8575,4408.53840832713
9431,5500.21960626608
10287,5194.65155783152
11143,6337.76357490181
11999,6155.49655256172
12855,6425.40601390984
13711,7026.31242898983
14567,10203.4905877919
15423,6363.20603303233
16279,5825.51758379297
17135,4822.14166148825
17991,3903.58132172578
18847,3824.06551505863
19703,3797.30372933889
20559,4177.07008526316
21415,6431.78816362503
22271,5223.75333831704
23127,6236.58466796969
23983,6051.69019008653
24839,6239.62466833432
25695,6842.9995646586
26551,8537.18156696731
27407,6626.66492016513
28263,5338.21476661153
29119,4865.94014525982
29975,4051.5562605369
30831,3801.93106280359
31687,3942.9454764818
32543,4451.35143514668
33399,6145.3375179442
34255,5137.30091114152
35111,6406.02261443573
35967,5995.90913392113
36823,6286.06229897884
37679,7051.70066398562
38535,8737.58488173436
39391,6905.89724484116
40247,5866.45027599508
16,4778.63714842886
872,4879.67688196469
1728,5475.58997846253
2584,6459.17867312539
3440,3676.03203205874
4296,3181.21617180812
5152,3826.80167826968
6008,3746.23017754981
6864,3693.57439704224
7720,3688.64623382473
8576,4066.00189683987
9432,3311.83029044226
10288,3281.55093626069
11144,5083.22476660158
12000,5049.93814350653
12856,5275.56985557273
13712,5792.12422367903
14568,7455.54930580761
15424,3709.26853383433
16280,3646.32589750934
17136,4322.46977048113
17992,3813.56226844509
18848,3719.33555802
19704,3527.58412682664
20560,3841.58884335446
21416,3666.65564593439
22272,3110.87104559895
23128,4946.26911384233
23984,4963.43616862752
24840,4992.60417211301
25696,5371.9822704276
26552,6598.46349050811
27408,3813.91142648142
28264,3269.8174456353
29120,4093.70465153064
29976,3855.27482050521
30832,3690.02193726514
31688,3716.08789287799
