Id,Sales
1,4120.91775538721
24825,4542.71772909391
5993,3522.71901432474
37665,4805.55997612591
18833,3661.12064384903
12841,5028.56975160364
19689,3336.70888792933
857,4317.83401869409
15409,5301.04453549286
38521,5613.34120320036
13697,5021.69618970006
7705,3667.86729112118
39377,5524.82339617959
20545,3728.00034810644
1713,4481.25034156317
16265,4287.80614256437
33385,4849.6932497596
27393,5150.16039067351
2569,4921.27107870391
40233,4505.76782279403
21401,4616.73170249685
35953,4437.58995557165
34241,4170.25323821323
3425,4798.12151915658
22257,3842.53872425482
9417,4234.00161562743
30817,3619.78154234006
10273,4123.30846772622
35097,4329.02677614474
23113,4226.07684035655
4281,4080.92299268456
14553,5627.51030563824
8561,4015.44347623027
29961,3395.06876496875
25681,4719.15156757942
5137,3627.62149463632
23969,4428.24497645463
36809,4684.89423618424
17977,3596.05785373544
26537,5173.1727364208
11985,4755.1740709322
6849,3646.07122618406
17121,3972.13128684656
29105,3903.94418815439
32529,3980.36205853077
11129,4516.10769863416
31673,3604.26931626745
28249,4318.99154162897
23970,7377.32418646868
1714,8873.34199604422
24826,7853.34154346297
18834,5359.0123090483
38522,9775.2061356022
5994,5553.90475154887
35954,7483.09497145164
2,7206.02780547361
39378,4445.5041627362
4282,3817.16615349742
29106,5905.97573904386
8562,5709.607214412
9418,3452.51194194662
25682,8563.71904225853
19690,5053.41472581382
34242,4044.90307513916
16266,4380.11772222494
22258,3564.66675539385
26538,9791.97447430123
20546,5215.43038371851
10274,4010.6889796156
30818,5589.04818947225
37666,8113.31341202667
33386,4085.97898980795
14554,10972.1856852541
858,8037.10978320379
21402,3942.79910939492
2570,9655.0921497537
11130,7134.30158725438
5138,5569.15612280224
40234,4268.76001604852
32530,5824.91038000481
36810,7955.36702523648
11986,7514.95961885423
15410,4366.04331624135
35098,7336.2612559164
29962,5122.52329918853
23114,6921.99100857243
17978,5419.30908264832
31674,5744.63424104433
28250,3895.19879966976
6850,5731.4767328737
13698,8452.59449688835
27394,4064.41202974859
7706,5789.64246727283
17122,6176.0050794981
12842,8156.74102458748
3426,3837.12863642818
4283,6081.1213137695
23971,10547.6645932672
24827,10575.3254911131
1715,10957.032617287
8563,9005.68517863517
5995,7816.67167817624
29107,10160.0316871587
38523,14761.5241303317
34243,7223.54808907551
22259,6574.31773438377
35955,10533.5900244805
3,8810.2539805476
20547,9344.18169283745
39379,4861.53628206975
16267,7873.01363944935
26539,14417.0619879209
23115,10382.1720329471
18835,9202.36097375881
25683,12002.01747552
37667,11784.3145460048
859,9305.0943465996
17123,10270.9666559384
5139,8171.84003958038
19691,8899.79504671722
9419,3572.70771976834
7707,8742.2263394455
11987,9479.79352984343
10275,5969.42412469477
35099,10819.477536879
33387,4700.63291848789
14555,15056.2349575742
21403,4581.77085420572
2571,12504.4803163953
11131,9187.18929195302
29963,8396.94135149098
15411,5018.95705569646
28251,7065.42516572929
32531,10611.1724934689
13699,12271.3657572154
36811,10625.5027272463
30819,9251.8995250833
40235,7536.91063187553
6851,7945.95617444591
12843,10456.1359314218
27395,4679.64187010566
17979,9417.22524691587
3427,3938.02166558145
31675,9907.27849122075
860,6985.86366545219
24828,6672.01272876415
5996,5651.02710697664
4284,3384.32027436321
26540,9143.611767954
23972,7227.32471455431
1716,7903.62805863967
28252,3318.55128078528
4,7277.60036999291
23116,5978.14773907434
37668,7213.73671873401
16268,3694.6400418992
35956,7049.58595015177
11132,6083.10535652098
19692,4617.9605255609
5140,5070.57979988015
22260,3097.92340391062
32532,5684.13856410688
11988,7534.27284154451
30820,5028.70405699811
39380,3894.50402751456
10276,3335.03501143518
33388,3708.0925173097
14556,9816.89534794028
40236,3397.96866506214
25684,7483.43757328595
6852,5178.18857875997
17124,5088.167159178
34244,3326.31645233107
15412,4416.72833788696
3428,3829.2451147269
20548,5192.37372323043
9420,3231.2803980073
17980,5408.12416181908
21404,3681.50676355545
35100,6129.50786639768
7708,5320.17195632124
8564,5846.07823667831
29108,5177.64035160228
2572,9486.62237712824
29964,5190.55142261776
36812,6662.25769471749
38524,9048.42419355195
27396,3936.58317751222
13700,8403.5432677535
31676,5169.34501095045
12844,7666.86109512093
18836,4923.45437934829
16269,6706.46624705101
23973,7715.71083056675
4285,5996.77137910416
11989,7666.40772559569
11133,7270.50971530025
861,7515.03129682948
23117,7421.99289026963
1717,8241.29152764793
5997,5933.93789857497
5,7134.23354018327
17125,6935.12214546031
34245,6238.27074391428
22261,5902.50663501459
21405,4200.91645450498
26541,11241.141415848
9421,3739.81506518671
30821,6050.01843941688
10277,5887.4655563256
35101,7292.85965718019
33389,4319.57660003877
35957,7325.19281838729
5141,5953.72982923577
12845,8348.05379855238
6853,6088.77097978836
36813,7425.42704954489
20549,6805.31975552702
3429,4114.8292796452
32533,7021.9376352102
2573,10463.8177210529
8565,7194.96367355632
24829,7998.4299131906
29109,6597.52883298142
18837,6124.92592854692
25685,8620.6665347712
15413,4539.40836043329
40237,6527.08797324221
38525,10922.6734958595
7709,6274.36164501115
17981,6224.57055505122
39381,4525.74597867599
27397,4434.58980491949
29965,5741.16679622118
31677,6088.59094548963
19693,5924.26721426202
14557,11109.234230082
28253,6362.34240271308
13701,9000.72185615661
37669,7961.83443119211
24830,5497.23122146626
34246,4731.87634718291
35102,5611.44077017859
10278,4648.23334160458
20550,5041.6766045742
5142,5117.69804841855
16270,4685.94899230711
22262,4328.23399989182
15414,5059.80559561846
30822,4816.09609206999
11990,5976.06111806771
6,5576.28420661034
11134,5698.67658426724
8566,5741.64324040005
862,5770.82524988051
29966,4545.50917512277
13702,6389.77046948146
17126,5192.95818330947
26542,7259.27042790841
39382,5414.26113093914
1718,6514.18251137126
17982,4747.56451172971
33390,4869.11018556785
27398,5158.17893731368
29110,5224.98569171992
2574,7647.96664414532
19694,4465.44944121469
40238,4847.23285937331
35958,5601.8093240916
3430,5063.3203954925
28254,4735.79126386087
9422,4324.03305850394
32534,5497.91816387082
36814,5596.34585403867
18838,4749.89729794818
23118,5431.09730958581
4286,4713.33924599805
14558,7458.82451188177
38526,7237.7413274886
12846,6047.18569558537
6854,5020.57545427653
25686,6105.58986866968
21406,4689.52620358833
23974,5555.09682946986
7710,5162.2150482092
37670,6094.94763550464
31678,4933.85829115404
5998,5048.56787849885
5143,6367.43594686028
22263,5555.83339655186
4287,5538.24609833293
26543,9680.46792233081
10279,5577.25764995854
24831,8551.65533357228
27399,4591.00618118737
29111,6968.7735597085
18839,7151.76346679932
23975,7845.57776626076
11135,7263.21813469209
25687,8277.30006085682
19695,6197.4317845831
30823,7160.76654479543
13703,8782.55074390573
15415,4959.99035801957
33391,4304.60020873588
9423,3363.05998405516
29967,6438.9663350299
17983,6836.66534230752
14559,11176.8585645967
35959,7801.46980560192
